suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,lane_setting,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
lane_scaling,3,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,3,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,2.4914460711655217,66.49144607116556,2.0,0.0
lane_scaling,3,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.5,0.5,1.625,65.625,4.0,0.0
lane_scaling,3,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5833333333333334,0.4166666666666667,1.1847744794971964,65.1847744794972,6.0,0.0
lane_scaling,3,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.7916666666666666,0.20833333333333334,0.6666666666666666,64.66666666666667,8.0,0.0
lane_scaling,3,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.875,0.125,0.25,64.25,10.0,0.0
lane_scaling,3,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,3,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,1.7083333333333333,65.70833333333333,2.0,0.0
lane_scaling,3,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.7916666666666666,0.20833333333333334,0.375,64.375,4.0,0.0
lane_scaling,3,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,1.625135675054717,65.6251356750547,2.0,0.0
lane_scaling,3,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,4,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.0,1.0,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,4,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,4,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,4,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,4,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.4166666666666667,0.5833333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,4,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,2.6298597417858285,66.62985974178586,2.0,0.0
lane_scaling,4,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.5416666666666666,0.4583333333333333,1.625,65.625,4.0,0.0
lane_scaling,4,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.7083333333333334,0.2916666666666667,0.9693609377704334,64.96936093777042,6.0,0.0
lane_scaling,4,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.8333333333333334,0.16666666666666666,0.5833333333333334,64.58333333333333,8.0,0.0
lane_scaling,4,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.9583333333333334,0.041666666666666664,0.16666666666666666,64.16666666666667,10.0,0.0
lane_scaling,4,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,4,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,1.75,65.75,2.0,0.0
lane_scaling,4,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.75,0.25,0.4166666666666667,64.41666666666667,4.0,0.0
lane_scaling,4,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.7508145836939109,65.75081458369391,2.0,0.0
lane_scaling,4,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,5,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,5,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,5,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,5,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,5,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.5416666666666666,0.4583333333333333,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,5,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,3.0451007536467496,67.04510075364679,2.0,0.0
lane_scaling,5,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.5416666666666666,0.4583333333333333,2.0,66.0,4.0,0.0
lane_scaling,5,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5416666666666666,0.4583333333333333,1.4001880212239592,65.40018802122394,6.0,0.0
lane_scaling,5,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.75,0.25,0.5833333333333334,64.58333333333333,8.0,0.0
lane_scaling,5,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.875,0.125,0.16666666666666666,64.16666666666667,10.0,0.0
lane_scaling,5,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,5,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,1.625,65.625,2.0,0.0
lane_scaling,5,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.7083333333333334,0.2916666666666667,0.375,64.375,4.0,0.0
lane_scaling,5,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.5526942711037668,65.55269427110376,2.0,0.0
lane_scaling,5,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,6,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,6,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,6,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,6,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,6,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.4166666666666667,0.5833333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,6,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,2.9066870830264424,66.90668708302648,2.0,0.0
lane_scaling,6,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.4583333333333333,0.5416666666666666,1.75,65.75,4.0,0.0
lane_scaling,6,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5833333333333334,0.4166666666666667,1.1847744794971964,65.1847744794972,6.0,0.0
lane_scaling,6,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.75,0.25,0.6666666666666666,64.66666666666667,8.0,0.0
lane_scaling,6,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.9166666666666666,0.08333333333333333,0.125,64.125,10.0,0.0
lane_scaling,6,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,6,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,1.7083333333333333,65.70833333333333,2.0,0.0
lane_scaling,6,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.7916666666666666,0.20833333333333334,0.3333333333333333,64.33333333333333,4.0,0.0
lane_scaling,6,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,1.5668546878906258,65.56685468789063,2.0,0.0
lane_scaling,6,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,7,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,7,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,7,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,7,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,7,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.4166666666666667,0.5833333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,7,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,7,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.1835144242670563,67.1835144242671,2.0,0.0
lane_scaling,7,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,2.375,66.375,4.0,0.0
lane_scaling,7,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5416666666666666,0.4583333333333333,1.4001880212239592,65.40018802122395,6.0,0.0
lane_scaling,7,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.6666666666666666,0.3333333333333333,0.8333333333333334,64.83333333333333,8.0,0.0
lane_scaling,7,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.9583333333333334,0.041666666666666664,0.20833333333333334,64.20833333333333,10.0,0.0
lane_scaling,7,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,7,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,7,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.75,65.75,2.0,0.0
lane_scaling,7,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.8333333333333334,0.16666666666666666,0.375,64.375,4.0,0.0
lane_scaling,7,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.4166666666666667,0.5833333333333334,1.7052683585109323,65.70526835851092,2.0,0.0
lane_scaling,7,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,0.9583333333333334,0.041666666666666664,0.041666666666666664,64.04166666666667,4.0,0.0
lane_scaling,7,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,8,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,8,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,8,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,8,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,8,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,8,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,8,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,2.9066870830264424,66.90668708302648,2.0,0.0
lane_scaling,8,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.4583333333333333,0.5416666666666666,1.875,65.875,4.0,0.0
lane_scaling,8,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5,0.5,1.4001880212239592,65.40018802122395,6.0,0.0
lane_scaling,8,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.625,0.375,0.8333333333333334,64.83333333333333,8.0,0.0
lane_scaling,8,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.875,0.125,0.2916666666666667,64.29166666666667,10.0,0.0
lane_scaling,8,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,8,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,8,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,1.7916666666666667,65.79166666666667,2.0,0.0
lane_scaling,8,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.75,0.25,0.375,64.375,4.0,0.0
lane_scaling,8,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.7006420538280682,65.70064205382808,2.0,0.0
lane_scaling,8,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,0.9583333333333334,0.041666666666666664,0.125,64.125,4.0,0.0
lane_scaling,8,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,9,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,9,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,9,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,9,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,9,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.0,1.0,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,9,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,9,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,9,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,9,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,9,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,2.6298597417858285,66.62985974178586,2.0,0.0
lane_scaling,9,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.4166666666666667,0.5833333333333334,1.875,65.875,4.0,0.0
lane_scaling,9,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.625,0.375,0.9693609377704334,64.96936093777042,6.0,0.0
lane_scaling,9,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.8333333333333334,0.16666666666666666,0.5833333333333334,64.58333333333333,8.0,0.0
lane_scaling,9,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.9166666666666666,0.08333333333333333,0.16666666666666666,64.16666666666667,10.0,0.0
lane_scaling,9,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,9,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
